,Unnamed: 0,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,April,August,December,February,January,July,June,March,May,November,October,September,FullYearHoursWorked,FullName
3399,3399,3400,27,No,Travel_Rarely,Research & Development,20,4,Other,1,Male,2,Manufacturing Director,Married,34850,9,Y,17,8,2,4,2,2,2,2,3,2,3,3,3,157.5127777777778,143.6525,155.24777777777777,133.10861111111112,133.00305555555556,154.5497222222222,157.39277777777778,142.69305555555556,142.08527777777778,119.46833333333332,150.60333333333332,135.71416666666667,5125.0313888888895,John Bennett
3400,3400,3401,45,No,Non-Travel,Sales,2,3,Medical,1,Female,1,Sales Executive,Married,66440,1,Y,12,8,0,9,3,9,0,8,4,1,3,4,3,174.9713888888889,172.71055555555554,191.00111111111116,175.73694444444445,153.46972222222223,183.11111111111111,192.37583333333333,182.43,174.79555555555555,157.8711111111111,175.07638888888889,173.47583333333333,5508.025555555556,Danielle Smith
3401,3401,3402,47,No,Travel_Rarely,Sales,18,4,Medical,1,Female,2,Research Scientist,Single,55820,1,Y,16,8,0,9,3,9,0,7,4,4,3,3,3,167.785,151.66944444444445,161.40444444444444,159.57194444444443,153.84777777777776,177.36916666666667,174.1122222222222,168.41555555555556,152.46944444444443,144.60416666666666,157.75916666666666,161.48305555555555,5332.491388888888,Marie Gonzales
3402,3402,3403,30,Yes,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,2,Healthcare Representative,Married,40000,4,Y,12,8,0,7,5,5,0,1,1,3,3,2,3,220.80388888888888,199.1425,220.6925,208.38666666666663,196.9719444444445,221.8347222222222,231.53527777777776,220.90777777777777,198.2302777777778,168.80166666666668,177.72555555555556,189.92166666666665,5857.954444444444,Eduardo Miller
3403,3403,3404,50,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Female,2,Sales Executive,Married,134960,3,Y,18,8,1,22,3,12,1,5,4,3,3,3,3,200.0713888888889,190.00194444444443,199.5858333333333,173.20749999999998,170.52333333333334,209.7188888888889,207.93944444444443,170.48666666666668,178.76527777777778,142.52444444444444,189.3766666666667,178.42277777777778,5614.6241666666665,Amanda Moran
3404,3404,3405,38,No,Travel_Frequently,Research & Development,13,3,Technical Degree,1,Male,1,Manufacturing Director,Married,32100,0,Y,17,8,2,3,5,2,0,2,3,3,2,2,3,162.2097222222222,144.85166666666666,162.2111111111111,133.26944444444445,138.9358333333333,162.14138888888888,167.59833333333333,145.11055555555555,145.61666666666667,129.25027777777777,145.19083333333333,154.2836111111111,5195.669444444446,Phillip Greene
3405,3405,3406,46,No,Travel_Rarely,Research & Development,28,3,Medical,1,Female,3,Human Resources,Divorced,190450,6,Y,11,8,3,13,2,8,0,7,4,3,3,3,3,144.4813888888889,139.43666666666667,151.0611111111111,134.57638888888889,123.93583333333332,145.3188888888889,154.0088888888889,143.5641666666667,131.07638888888889,118.05277777777778,144.1886111111111,145.2722222222222,5080.973333333332,Denise Reynolds
3406,3406,3407,24,No,Travel_Rarely,Sales,28,3,Life Sciences,1,Female,1,Healthcare Representative,Divorced,118490,1,Y,16,8,1,5,3,4,3,2,4,3,3,3,3,133.025,112.34055555555555,144.95944444444444,129.65555555555557,111.69388888888888,132.27027777777778,130.4286111111111,131.32083333333333,125.47888888888887,111.4636111111111,133.57972222222222,125.1475,4928.363888888889,Melissa Kim
3407,3407,3408,35,Yes,Travel_Rarely,Sales,24,3,Medical,1,Male,3,Healthcare Representative,Divorced,20700,1,Y,13,8,3,5,1,4,0,2,3,2,1,2,3,204.36666666666667,177.925,198.1375,184.15694444444443,175.10777777777778,186.31333333333333,196.18944444444443,185.0955555555556,176.94083333333333,158.01555555555555,197.05444444444444,188.46722222222223,5635.770277777779,Eduardo Miranda
3408,3408,3409,31,No,Travel_Frequently,Research & Development,5,2,Technical Degree,1,Male,2,Sales Executive,Married,65020,1,Y,12,8,0,4,3,4,0,3,3,1,3,3,3,133.3838888888889,125.29333333333334,138.17916666666667,111.60666666666668,119.825,134.025,131.5313888888889,126.42833333333331,125.51638888888888,116.08138888888888,132.36805555555554,126.265,4929.503611111111,Michael Taylor
3409,3409,3410,18,No,Non-Travel,Sales,5,4,Other,1,Male,2,Manager,Single,32300,1,Y,12,8,1,0,3,0,0,0,2,4,3,3,3,120.31194444444444,126.25722222222224,131.65833333333333,123.53583333333331,121.25027777777778,140.02166666666668,118.10694444444444,133.12055555555557,116.7025,108.15694444444443,126.12472222222222,133.92194444444445,4909.168888888889,Gary Lawson
3410,3410,3411,54,No,Travel_Rarely,Sales,23,3,Medical,1,Female,1,Laboratory Technician,Married,136030,8,Y,13,8,1,22,2,10,0,8,3,3,3,3,3,125.49111111111112,118.05638888888888,131.9358333333333,118.50083333333332,118.15472222222222,138.57638888888889,132.43722222222223,125.48972222222224,126.28361111111111,112.1475,126.60916666666668,124.46416666666669,4909.1466666666665,Denise Clark
3411,3411,3412,35,No,Travel_Rarely,Research & Development,6,4,Medical,1,Female,1,Manufacturing Director,Divorced,119960,1,Y,19,8,2,16,3,16,10,1,3,3,2,3,3,191.7875,170.8552777777778,201.80694444444444,191.26722222222224,171.8936111111111,192.42555555555555,202.3625,190.71055555555557,184.08138888888888,144.34277777777777,201.70361111111112,174.14916666666667,5629.386111111111,Barbara Griffin
3412,3412,3413,30,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,5,Healthcare Representative,Married,56050,0,Y,12,8,1,9,0,8,1,7,2,1,2,2,3,223.76694444444445,181.16722222222225,214.34972222222223,201.3708333333333,172.78694444444443,212.53083333333333,222.70305555555555,201.235,183.22916666666663,169.03694444444443,201.42638888888888,204.7722222222222,5801.375277777777,Heather Miller
3413,3413,3414,20,Yes,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Female,2,Research Scientist,Single,63970,1,Y,17,8,1,1,3,1,0,0,4,1,3,3,3,159.33916666666667,163.95472222222222,176.4425,138.81666666666666,158.54944444444445,175.39499999999998,167.66416666666666,175.8975,158.02944444444444,134.0363888888889,164.5872222222222,157.0872222222222,5343.799444444444,Erica Nunez
3414,3414,3415,30,Yes,Travel_Frequently,Research & Development,8,4,Medical,1,Male,1,Sales Executive,Single,191440,0,Y,11,8,0,4,3,3,1,2,2,2,3,3,3,151.9336111111111,151.21416666666667,167.78083333333333,153.27694444444444,144.14166666666668,168.77916666666667,160.1786111111111,150.42,150.1233333333333,135.5363888888889,158.0025,159.76722222222222,5266.154444444443,David Sanchez
3415,3415,3416,26,No,Travel_Rarely,Sales,1,3,Marketing,1,Female,2,Research Scientist,Married,175840,1,Y,20,8,0,8,2,8,1,3,4,4,3,3,4,175.20888888888888,166.75,173.13194444444446,159.77277777777778,142.79305555555555,174.52777777777777,163.8163888888889,148.48638888888888,149.44416666666666,144.15694444444443,156.9636111111111,156.76361111111112,5327.815555555556,Melanie Villarreal
3416,3416,3417,22,No,Travel_Rarely,Research & Development,8,3,Other,1,Male,2,Sales Representative,Married,49070,1,Y,21,8,1,4,2,4,1,1,2,1,2,3,4,152.65472222222223,146.42361111111111,143.8188888888889,147.6486111111111,138.18472222222223,163.36055555555555,162.76388888888889,153.8463888888889,145.54055555555556,123.7538888888889,138.4875,152.7997222222222,5186.283055555556,Matthew Wilkerson
3417,3417,3418,48,No,Travel_Rarely,Human Resources,2,4,Medical,1,Male,2,Sales Executive,Single,45540,2,Y,11,8,2,19,3,2,2,2,1,3,3,3,3,169.01999999999998,167.93222222222224,168.34083333333334,162.26694444444445,144.60916666666668,167.93277777777777,176.77777777777777,168.08472222222224,144.90166666666667,144.83805555555554,168.79944444444445,165.48083333333332,5366.984444444444,Derrick Williams
3418,3418,3419,48,No,Travel_Rarely,Sales,3,3,Medical,1,Male,1,Research Director,Single,54150,7,Y,11,8,1,27,1,15,4,8,3,3,3,3,3,131.1613888888889,117.20361111111112,121.70583333333332,123.17527777777778,114.79277777777776,124.80083333333332,132.33083333333337,116.35305555555556,110.82027777777778,110.43,131.1588888888889,133.99277777777775,4886.925555555556,Roger Stewart
3419,3419,3420,41,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Research Scientist,Single,47410,6,Y,16,8,0,8,3,2,2,1,4,3,3,3,3,152.0336111111111,146.99916666666667,137.89444444444445,133.11388888888888,131.76527777777778,142.35194444444443,146.54194444444445,137.89222222222222,130.2747222222222,102.74527777777776,130.51083333333332,131.8672222222222,5043.990555555556,Jerry Smith
3420,3420,3421,39,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,3,Human Resources,Married,21150,1,Y,18,8,0,21,3,21,11,8,4,4,3,4,3,151.08277777777778,141.03555555555556,132.69083333333333,123.9361111111111,137.89277777777778,150.06194444444444,141.8972222222222,135.0847222222222,113.49111111111112,130.53833333333333,134.61333333333334,143.29361111111112,5056.618333333334,Gary House
3421,3421,3422,27,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Human Resources,Married,31610,0,Y,13,8,2,4,0,3,2,2,1,4,3,3,3,145.2302777777778,130.5522222222222,162.2627777777778,136.93305555555557,117.00527777777778,145.75083333333333,144.51694444444445,140.58305555555555,139.13166666666666,118.3086111111111,131.3825,154.41444444444446,5088.071666666667,Joseph Downs
3422,3422,3423,35,No,Travel_Rarely,Sales,24,3,Medical,1,Male,5,Sales Executive,Divorced,57450,1,Y,17,8,3,3,4,3,1,2,2,4,2,3,3,150.17527777777778,138.86666666666667,149.45916666666668,123.93888888888888,124.64166666666668,151.49027777777778,151.39416666666668,124.69388888888888,123.57638888888889,116.83027777777778,144.23527777777778,144.0127777777778,5066.314722222223,Kenneth Myers
3423,3423,3424,42,No,Travel_Rarely,Research & Development,23,4,Other,1,Male,1,Research Scientist,Married,23730,6,Y,14,8,1,21,3,1,0,0,4,3,4,4,3,179.07,145.1038888888889,151.85861111111112,152.70444444444445,151.64277777777778,172.27833333333334,160.07305555555556,153.79666666666665,150.0288888888889,129.71944444444443,167.67222222222222,144.65777777777777,5282.606111111112,Steven Mcdonald
3424,3424,3425,50,No,Travel_Rarely,Sales,27,3,Medical,1,Male,2,Sales Executive,Married,33100,4,Y,22,8,1,8,3,1,0,0,1,4,3,4,4,135.69833333333332,132.79694444444445,125.82583333333334,118.91916666666668,106.82666666666668,119.44777777777776,123.56972222222224,129.60916666666668,117.98833333333332,111.64277777777778,129.8563888888889,118.59194444444444,4895.773055555557,Brian Lane
3425,3425,3426,59,No,Travel_Rarely,Research & Development,16,4,Medical,1,Female,5,Laboratory Technician,Single,186650,3,Y,12,8,0,30,3,5,4,3,3,4,3,2,3,205.6652777777778,202.98472222222225,212.5811111111111,181.6563888888889,181.1555555555556,203.06444444444443,191.61416666666668,212.51416666666665,181.1175,171.5386111111111,212.86555555555557,211.52777777777777,5794.285277777777,Lisa Cline
3426,3426,3427,37,Yes,Travel_Rarely,Sales,15,3,Marketing,1,Male,2,Laboratory Technician,Married,44850,5,Y,11,8,1,15,2,1,0,0,1,2,1,4,3,125.27583333333334,138.5102777777778,131.22472222222223,117.85888888888888,104.19472222222224,130.8775,140.97444444444446,126.76583333333332,125.86861111111112,118.46666666666668,131.97972222222222,125.6175,4944.614722222221,James Wells
3427,3427,3428,55,No,Travel_Frequently,Research & Development,26,2,Life Sciences,1,Female,2,Sales Executive,Married,27890,3,Y,13,8,1,17,2,8,6,7,3,2,3,2,3,190.82527777777776,161.00055555555556,164.25833333333333,164.565,153.1888888888889,180.58527777777775,189.1655555555556,163.38666666666666,145.81055555555557,155.37722222222223,179.20194444444445,172.9247222222222,5448.289999999999,Leah Leonard
3428,3428,3429,41,No,Non-Travel,Research & Development,19,1,Life Sciences,1,Male,2,Research Scientist,Divorced,58280,1,Y,13,8,0,21,0,21,5,10,2,3,3,3,3,132.04861111111111,120.36111111111111,130.23055555555555,117.54472222222222,107.31277777777778,141.29861111111111,139.25416666666666,112.49833333333332,120.795,114.62,124.74055555555556,126.725,4916.429444444444,Brandon Morton
3429,3429,3430,38,No,Travel_Rarely,Research & Development,24,2,Other,1,Female,1,Laboratory Technician,Single,23260,8,Y,14,8,0,19,3,1,0,0,2,4,3,4,3,178.18027777777775,176.3047222222222,160.27194444444444,149.24305555555554,160.87555555555556,177.86027777777778,167.31944444444446,166.00055555555556,142.85694444444445,143.79666666666668,175.11527777777778,177.64944444444444,5405.474166666667,Lindsey Christian
3430,3430,3431,26,Yes,Non-Travel,Research & Development,21,1,Life Sciences,1,Female,1,Manufacturing Director,Single,135250,8,Y,17,8,1,7,4,2,2,2,2,1,3,2,3,160.38888888888889,160.12,153.33138888888888,155.46722222222223,138.45444444444445,161.98638888888888,160.70055555555555,157.38805555555555,147.77944444444444,137.77833333333334,161.8877777777778,146.93694444444444,5273.219444444443,Samantha Young
3431,3431,3432,52,Yes,Travel_Rarely,Research & Development,5,4,Medical,1,Female,4,Human Resources,Married,14200,1,Y,13,8,1,33,2,32,6,9,1,4,3,4,3,124.96333333333334,112.99388888888888,129.3563888888889,114.21722222222222,102.82611111111112,132.42333333333335,127.24111111111112,108.76166666666668,119.46305555555556,107.04166666666669,120.5225,113.04277777777776,4844.853055555555,Lindsay Rush
3432,3432,3433,44,No,Travel_Rarely,Research & Development,16,3,Life Sciences,1,Female,1,Healthcare Representative,Married,80200,3,Y,11,8,1,23,2,12,11,11,4,4,3,3,3,237.48583333333332,227.6483333333333,241.6,218.5883333333333,206.94,240.8480555555556,227.84777777777776,229.12555555555556,218.0986111111111,198.21694444444444,228.44361111111112,207.29805555555555,6115.141111111111,Michelle Garcia
3433,3433,3434,50,No,Non-Travel,Human Resources,2,2,Life Sciences,1,Male,1,Laboratory Technician,Married,36880,0,Y,11,8,0,19,3,18,0,13,4,3,3,2,3,128.91333333333333,127.94111111111113,142.44333333333333,123.53333333333332,109.63277777777778,143.01833333333337,125.9725,130.085,126.20944444444444,112.27444444444444,123.71388888888887,130.14,4957.8775,David Ferguson
3434,3434,3435,36,Yes,Travel_Rarely,Sales,2,4,Technical Degree,1,Male,4,Sales Executive,Single,54820,1,Y,18,8,0,18,3,17,15,14,3,1,3,3,3,171.13972222222222,157.60833333333335,172.49472222222224,154.28277777777777,148.80027777777778,170.7811111111111,171.1822222222222,154.6147222222222,156.38416666666666,140.7575,156.0636111111111,149.18972222222223,5338.298888888889,Jay Mercer
3435,3435,3436,39,No,Travel_Frequently,Sales,11,3,Marketing,1,Male,1,Sales Executive,Single,160150,1,Y,11,8,0,21,3,21,2,8,4,1,3,4,3,235.56222222222223,227.20833333333331,229.89138888888888,217.1533333333333,206.66472222222225,227.48555555555555,227.09833333333333,224.3036111111111,203.34027777777777,183.3983333333333,215.32555555555555,227.43416666666667,6060.865833333334,Christopher Sparks
3436,3436,3437,33,No,Non-Travel,Sales,9,2,Technical Degree,1,Male,5,Sales Representative,Single,12000,0,Y,11,8,1,3,3,2,2,2,2,4,2,3,3,160.31666666666666,159.8311111111111,149.64805555555554,151.87583333333333,128.32694444444445,160.17638888888888,159.4688888888889,158.76833333333337,142.74666666666667,136.3738888888889,145.58694444444444,158.56333333333333,5248.683055555556,Ryan Clay
3437,3437,3438,45,No,Travel_Rarely,Research & Development,7,2,Other,1,Male,1,Human Resources,Married,56610,3,Y,12,8,0,26,2,9,1,1,4,4,4,2,3,161.86638888888888,154.32333333333332,138.78416666666666,140.49805555555557,132.34222222222223,155.645,154.97805555555556,156.21722222222223,148.91972222222222,131.4988888888889,155.98916666666668,141.60472222222222,5210.666944444445,Michael Kim
3438,3438,3439,32,No,Non-Travel,Research & Development,15,3,Medical,1,Male,2,Manager,Single,69290,9,Y,20,8,0,10,6,8,7,7,4,3,3,1,4,157.15166666666667,142.6838888888889,160.54555555555555,128.2302777777778,136.0575,158.7263888888889,157.5275,151.25222222222223,122.26444444444444,128.91722222222222,149.85694444444445,144.24305555555554,5176.456666666667,Joel Randolph
3439,3439,3440,34,No,Travel_Rarely,Sales,6,4,Marketing,1,Male,2,Research Director,Divorced,96130,0,Y,12,8,1,16,5,15,0,9,2,4,2,2,3,148.65944444444443,135.22611111111112,143.47916666666666,133.42388888888888,114.44194444444445,149.85361111111112,147.0586111111111,134.49805555555557,135.39055555555555,128.36888888888888,149.59805555555556,143.20472222222222,5103.203055555556,Adrian Davis
3440,3440,3441,59,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,2,Research Scientist,Married,56740,3,Y,12,8,0,14,6,6,0,4,2,4,1,3,3,181.8488888888889,164.87166666666667,162.95888888888888,155.02,152.3061111111111,159.5225,138.44555555555556,152.78,160.22166666666666,129.4875,171.7302777777778,153.1311111111111,5323.324166666666,Jesus Webb
3441,3441,3442,45,No,Travel_Rarely,Research & Development,16,1,Medical,1,Male,2,Sales Executive,Single,54840,1,Y,20,8,3,6,6,6,0,4,2,2,3,3,4,130.41333333333333,132.69444444444446,134.30555555555554,128.82333333333332,127.19,136.99,147.7927777777778,127.63444444444444,126.09361111111112,107.36083333333332,131.6261111111111,140.97861111111112,5013.903055555556,Dalton Mcbride
3442,3442,3443,53,No,Travel_Frequently,Sales,8,2,Medical,1,Male,2,Research Scientist,Married,120610,2,Y,20,8,1,30,2,15,6,12,3,2,3,4,4,169.99444444444444,155.87194444444444,170.55055555555555,148.15972222222223,139.9725,170.99583333333334,171.32055555555556,163.73444444444445,154.69694444444443,125.61055555555556,156.0608333333333,155.525,5325.493333333334,Edgar Barnes
3443,3443,3444,36,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Divorced,56600,7,Y,12,8,0,9,3,1,0,0,1,3,2,3,3,135.4113888888889,122.555,121.675,121.31527777777778,104.31972222222224,125.4511111111111,120.89083333333332,112.78611111111113,110.58166666666666,109.845,120.20833333333331,103.91416666666666,4852.953611111111,Yvette Scott
3444,3444,3445,26,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1,Male,2,Research Scientist,Married,48210,6,Y,14,8,2,6,2,3,1,2,1,1,3,3,3,170.7786111111111,156.1363888888889,164.61138888888888,147.66305555555556,145.74638888888887,180.17166666666668,173.89138888888888,174.52722222222224,154.88888888888889,149.27583333333334,172.5386111111111,170.47222222222223,5405.701666666668,Derek Powell
3445,3445,3446,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,1,Sales Representative,Married,64100,1,Y,13,8,1,1,5,1,0,0,3,3,3,2,3,206.08777777777777,185.1338888888889,191.08138888888888,156.89694444444444,174.1213888888889,185.755,201.4780555555556,165.5961111111111,174.1125,157.04666666666665,182.78944444444443,185.3086111111111,5611.407777777778,Marcus Mcdonald
